Coordenada UTM X;Coordenada UTM Y;Nivel de Tensión (kV);Comunidad Autónoma;Nombre Subestación;Provincia;Municipio
607890,4;4631273,6;45;02 - Aragón;TRASMOZ;Zaragoza;Trasmoz
607890,4;4631273,6;15;02 - Aragón;TRASMOZ;Zaragoza;Trasmoz
682357,59;4606725,39;45;02 - Aragón;TUDOR;Zaragoza;Zaragoza
673879,42;4612490;132;02 - Aragón;UNIVERSITA;Zaragoza;Zaragoza
673879,42;4612490;45;02 - Aragón;UNIVERSITA;Zaragoza;Zaragoza
673879,42;4612490;10;02 - Aragón;UNIVERSITA;Zaragoza;Zaragoza
665166,69;4620029,64;45;02 - Aragón;UTEBO;Zaragoza;Zaragoza
665166,69;4620029,64;15;02 - Aragón;UTEBO;Zaragoza;Zaragoza
673697,48;4606473,84;132;02 - Aragón;VALDECON;Zaragoza;Cuarte de Huerva
673697,48;4606473,84;15;02 - Aragón;VALDECON;Zaragoza;Cuarte de Huerva
650711,84;4665051,15;66;02 - Aragón;VALDEFERRI;Zaragoza;Ejea de los Caballeros
650711,84;4665051,15;13;02 - Aragón;VALDEFERRI;Zaragoza;Ejea de los Caballeros
756119,75;4573559,04;132;02 - Aragón;VALDEPILAS;Zaragoza;Caspe
756119,75;4573559,04;25;02 - Aragón;VALDEPILAS;Zaragoza;Caspe
650899,3;4657828,67;66;02 - Aragón;VALENTIN;Zaragoza;Ejea de los Caballeros
665977,75;4612343,39;45;02 - Aragón;VALENZUELA;Zaragoza;Zaragoza
665977,75;4612343,39;15;02 - Aragón;VALENZUELA;Zaragoza;Zaragoza
680206,54;4627325,91;132;02 - Aragón;VILLANUE_O;Zaragoza;Villanueva de Gállego
680206,54;4627325,91;15;02 - Aragón;VILLANUE_O;Zaragoza;Villanueva de Gállego
679024,35;4623385,92;132;02 - Aragón;VILLANUEVA;Zaragoza;Villanueva de Gállego
679024,35;4623385,92;45;02 - Aragón;VILLANUEVA;Zaragoza;Villanueva de Gállego
679024,35;4623385,92;15;02 - Aragón;VILLANUEVA;Zaragoza;Villanueva de Gállego
679024,35;4623385,92;10;02 - Aragón;VILLANUEVA;Zaragoza;Villanueva de Gállego
679538,74;4609932,82;45;02 - Aragón;ZARAGOZANA;Zaragoza;Zaragoza
683397,92;4640454,78;45;02 - Aragón;ZUERA;Zaragoza;Zuera
683397,92;4640454,78;15;02 - Aragón;ZUERA;Zaragoza;Zuera
682808,35;4638006,22;132;02 - Aragón;ZUERAOESTE;Zaragoza;Zuera
682808,35;4638006,22;45;02 - Aragón;ZUERAOESTE;Zaragoza;Zuera
682808,35;4638006,22;15;02 - Aragón;ZUERAOESTE;Zaragoza;Zuera
465066,01;4378299,46;15;04 - Illes Balears;AGUSTI;Illes Balears;Palma de Mallorca
512351,78;4409604,59;15;04 - Illes Balears;ALCUDIA;Illes Balears;Alcúdia
450404,03;4377362,04;15;04 - Illes Balears;ANDRATX;Illes Balears;Andratx
480461,63;4375223,08;15;04 - Illes Balears;ARENAL;Illes Balears;Palma de Mallorca
529431,58;4392429,49;15;04 - Illes Balears;ARTA;Illes Balears;Artà
361213;4305701,17;15;04 - Illes Balears;BOSSA;Illes Balears;Sant Josep de sa Talaia
474584,41;4392803,56;15;04 - Illes Balears;BUNYOLA;Illes Balears;Bunyola
484151,25;4362265,59;15;04 - Illes Balears;CALABLAVA;Illes Balears;Llucmajor
457685,52;4375346,05;15;04 - Illes Balears;CALVIA;Illes Balears;Calvià
535761,67;4394303,97;15;04 - Illes Balears;CAPDEPERA;Illes Balears;Capdepera
468666,75;4380483,43;15;04 - Illes Balears;CATALINA;Illes Balears;Palma de Mallorca
573015,3;4428482,69;15;04 - Illes Balears;CIUDADELA;Illes Balears;Ciutadella de Menorca
470313,86;4381637,33;15;04 - Illes Balears;COLISEO;Illes Balears;Palma de Mallorca
520305,58;4363526,88;15;04 - Illes Balears;COLOM;Illes Balears;Felanitx
605772,42;4416421,94;15;04 - Illes Balears;DRAGONERA;Illes Balears;Maó-Mahón
469054,62;4381394,33;15;04 - Illes Balears;FALCA;Illes Balears;Palma de Mallorca
366399,64;4283694,86;15;04 - Illes Balears;FORMENTE;Illes Balears;Formentera
492942,73;4396044,4;15;04 - Illes Balears;INCA;Illes Balears;Inca
473087,53;4379767,89;15;04 - Illes Balears;LLATZER;Illes Balears;Palma de Mallorca
508035,87;4407123,86;15;04 - Illes Balears;LLORETA;Illes Balears;Alcúdia
491463,95;4372060;15;04 - Illes Balears;LLUCMAJOR;Illes Balears;Llucmajor
516352,82;4380422,56;15;04 - Illes Balears;MANACOR;Illes Balears;Manacor
476509,37;4384694,39;15;04 - Illes Balears;MARRATXI;Illes Balears;Marratxí
593563,05;4425798,01;15;04 - Illes Balears;MERCADAL;Illes Balears;Mercadal, Es
531203,73;4381596,55;15;04 - Illes Balears;MILLOR;Illes Balears;Sant Llorenç des Cardassar
472051,9;4379838,48;15;04 - Illes Balears;MOLINES;Illes Balears;Palma de Mallorca
470654,36;4380350,47;15;04 - Illes Balears;NUREDDUNA;Illes Balears;Palma de Mallorca
477156,76;4376461,25;15;04 - Illes Balears;OMS;Illes Balears;Palma de Mallorca
459895,88;4374011,56;15;04 - Illes Balears;P.NOVA;Illes Balears;Calvià
513365,94;4399735,03;15;04 - Illes Balears;PICAFORT;Illes Balears;Santa Margalida
502715,51;4401498,29;15;04 - Illes Balears;POBLA;Illes Balears;Pobla, Sa
470744,21;4384360,37;15;04 - Illes Balears;POLIGON;Illes Balears;Palma de Mallorca
504810,35;4414933,36;15;04 - Illes Balears;POLLENSA;Illes Balears;Pollença
363973,22;4308764,26;15;04 - Illes Balears;PRAT;Illes Balears;Eivissa
468456,26;4382470;15;04 - Illes Balears;RAFAL;Illes Balears;Palma de Mallorca
355857,02;4313357,82;15;04 - Illes Balears;S.ANTONI;Illes Balears;Sant Antoni de Portmany
369304,06;4318575,2;15;04 - Illes Balears;S.EULALIA;Illes Balears;Sant Joan de Labritja
359354,17;4307454,71;15;04 - Illes Balears;S.JORGE;Illes Balears;Sant Josep de sa Talaia
474366,72;4377558,66;15;04 - Illes Balears;S.JUAN;Illes Balears;Palma de Mallorca
483353,7;4389293,73;15;04 - Illes Balears;S.MARIA;Illes Balears;Santa María del Camí
510144,8;4357526,72;15;04 - Illes Balears;SANTANYI;Illes Balears;Santanyí
364166,1;4310821,72;15;04 - Illes Balears;TORRENT;Illes Balears;Santa Eulària des Riu
473208,34;4389514,31;15;04 - Illes Balears;VELES;Illes Balears;Bunyola
491250,07;4395473,91;15;04 - Illes Balears;VINYETA;Illes Balears;Inca
452947,74;3080583,97;20;05 - Canarias;ALDEA_BLAN;Las Palmas;San Bartolomé de Tirajana
456853,36;3107692,15;20;05 - Canarias;APOLINARIO;Las Palmas;Palmas de Gran Canaria, Las
433131,95;3071637,49;20;05 - Canarias;ARGUINEGUI;Las Palmas;Mogán
447956,61;3108243,77;20;05 - Canarias;ARUCAS;Las Palmas;Arucas
636404,93;3207594,47;20;05 - Canarias;BARTOLOME;Las Palmas;San Bartolomé
456744,69;3105432,51;20;05 - Canarias;BCO_SECO;Las Palmas;Palmas de Gran Canaria, Las
457057,04;3110827,99;20;05 - Canarias;BUENAVISTA;Las Palmas;Palmas de Gran Canaria, Las
458334,69;3087771,17;20;05 - Canarias;CARRIZAL;Las Palmas;Ingenio
462302,1;3094847,42;20;05 - Canarias;CINSA;Las Palmas;Telde
609642,78;3176778,14;20;05 - Canarias;CORRALEJO;Las Palmas;Oliva, La
596184,78;3123417,94;20;05 - Canarias;G_TARAJAL;Las Palmas;Tuineje
456547,89;3111906,81;20;05 - Canarias;GUANARTEME;Las Palmas;Palmas de Gran Canaria, Las
439342,33;3111544,31;20;05 - Canarias;GUIA;Las Palmas;Santa María de Guía de Gran Canaria
455446,4;3107367,7;20;05 - Canarias;LA_PATERNA;Las Palmas;Palmas de Gran Canaria, Las
442763,74;3072099,6;20;05 - Canarias;LOMO_MASP;Las Palmas;San Bartolomé de Tirajana
459016,72;3114233,22;20;05 - Canarias;M_GRANDE;Las Palmas;Palmas de Gran Canaria, Las
628174,96;3203348,1;20;05 - Canarias;MACHER;Las Palmas;Tías
458721,33;3100636,72;20;05 - Canarias;MARZAGAN;Las Palmas;Telde
570369,53;3110923,27;20;05 - Canarias;MATAS_BLAN;Las Palmas;Pájara
456833,23;3076178,79;20;05 - Canarias;MATORRAL;Las Palmas;San Bartolomé de Tirajana
644431,43;3206665,51;20;05 - Canarias;P_GRANDE;Las Palmas;Arrecife
617016,62;3194030,24;20;05 - Canarias;PLAYA_BLAN;Las Palmas;Yaiza
445397,42;3071644,39;20;05 - Canarias;S_AGUSTIN;Las Palmas;San Bartolomé de Tirajana
612931,79;3153525,68;20;05 - Canarias;SALINAS;Las Palmas;Puerto del Rosario
446563;3098296,56;20;05 - Canarias;SAN_MATEO;Las Palmas;Vega de San Mateo
440190,37;3071289,16;20;05 - Canarias;TABLERO;Las Palmas;San Bartolomé de Tirajana
457041,26;3096005,03;20;05 - Canarias;TELDE;Las Palmas;Telde
358085,92;3115824,31;20;05 - Canarias;ARICO_2;Santa Cruz de Tenerife;Arico
338528,3;3103815,98;20;05 - Canarias;ARONA;Santa Cruz de Tenerife;Arona
375782,08;3148221,97;20;05 - Canarias;B_AIRES;Santa Cruz de Tenerife;Santa Cruz de Tenerife
366935,97;3140280,72;20;05 - Canarias;C_CANDELA_;Santa Cruz de Tenerife;Candelaria
229450,45;3173991,44;20;05 - Canarias;C_GUINCHOS;Santa Cruz de Tenerife;Breña Alta
333039,36;3106164,27;20;05 - Canarias;CHAYOFA;Santa Cruz de Tenerife;Arona
353169,08;3144495,14;20;05 - Canarias;CUES_VILLA;Santa Cruz de Tenerife;Santa Úrsula
382102,07;3153068,63;20;05 - Canarias;DIQUE_ESTE;Santa Cruz de Tenerife;Santa Cruz de Tenerife
371298,41;3148657,07;20;05 - Canarias;GENETO;Santa Cruz de Tenerife;San Cristóbal de La Laguna
372803,06;3149531,16;20;05 - Canarias;GUAJARA;Santa Cruz de Tenerife;San Cristóbal de La Laguna
322966,3;3123245,8;20;05 - Canarias;GUIA_ISORA;Santa Cruz de Tenerife;Guía de Isora
333369,64;3139146,08;20;05 - Canarias;ICOD;Santa Cruz de Tenerife;Icod de los Vinos
328761,81;3112321,51;20;05 - Canarias;LOS_OLIVOS;Santa Cruz de Tenerife;Adeje
375028,65;3149848,38;20;05 - Canarias;M_CRUZ;Santa Cruz de Tenerife;Santa Cruz de Tenerife
352683,2;3107093,28;20;05 - Canarias;P_GRANAD;Santa Cruz de Tenerife;Granadilla de Abona
365396,51;3135419,54;20;05 - Canarias;P_GUIMAR;Santa Cruz de Tenerife;Arafo
345821,32;3140659,73;20;05 - Canarias;REALEJOS;Santa Cruz de Tenerife;Realejos, Los
361519,14;3150603,14;20;05 - Canarias;TACORONTE;Santa Cruz de Tenerife;Tacoronte
215008,78;3174278,32;20;05 - Canarias;VALLE;Santa Cruz de Tenerife;Llanos de Aridane, Los
207735,91;4720066,14;132;07 - C.León;BARCENA;León;Ponferrada
207515,95;4724144,36;132;07 - C.León;COMPOST.2;León;Cubillos del Sil
212113,09;4730161,07;132;07 - C.León;S.MARINA;León;Toreno
589548,81;4633360,05;45;07 - C.León;AGREDA;Soria;Ágreda
589548,81;4633360,05;15;07 - C.León;AGREDA;Soria;Ágreda
540839,53;4593643,26;132;07 - C.León;ALMAZAN;Soria;Almazán
540839,53;4593643,26;45;07 - C.León;ALMAZAN;Soria;Almazán
540839,53;4593643,26;15;07 - C.León;ALMAZAN;Soria;Almazán
541176,12;4606676,93;45;07 - C.León;ALTOSLUBIA;Soria;Cubo de la Solana
584275,52;4627724,56;45;07 - C.León;LA_LOMA;Soria;Ólvega
584275,52;4627724,56;15;07 - C.León;LA_LOMA;Soria;Ólvega
543803,46;4617422,15;45;07 - C.León;LS_RABANOS;Soria;Rábanos, Los
543803,46;4617422,15;15;07 - C.León;LS_RABANOS;Soria;Rábanos, Los
589477,58;4622188,88;45;07 - C.León;MONCAYO;Soria;Ólvega
539467,34;4614451,69;45;07 - C.León;NAVALCABAL;Soria;Rábanos, Los
539467,34;4614451,69;15;07 - C.León;NAVALCABAL;Soria;Rábanos, Los
583177,12;4626140,05;45;07 - C.León;OLVEGA;Soria;Ólvega
583177,12;4626140,05;15;07 - C.León;OLVEGA;Soria;Ólvega
562412,1;4645960,52;30;07 - C.León;ONCALA;Soria;Oncala
583968,77;4622114,63;45;07 - C.León;S_MADERO;Soria;Ólvega
176914,75;4674157,36;50;07 - C.León;PORTO;Zamora;Porto
407637,55;4281577,29;132;08 - C.La Mancha;E_QUIMIC;Ciudad Real;Puertollano
406729,67;4280441,13;132;08 - C.La Mancha;EDI_RED;Ciudad Real;Puertollano
402252,6;4278412,6;132;08 - C.La Mancha;PTOLLANO;Ciudad Real;Puertollano
908521,03;4606693,55;25;09 - Catalunya;ABRERA;Barcelona;Abrera
927240,9;4586287,23;25;09 - Catalunya;AEROPORT;Barcelona;Prat de Llobregat, El
889118,85;4613349,42;25;09 - Catalunya;ANOIA;Barcelona;Vilanova del Camí
932448,91;4604392,83;110;09 - Catalunya;ASLAND;Barcelona;Montcada i Reixac
932448,91;4604392,83;25;09 - Catalunya;ASLAND;Barcelona;Montcada i Reixac
937460,16;4599476,81;25;09 - Catalunya;BADALONA;Barcelona;Sant Adrià de Besòs
937460,16;4599476,81;11;09 - Catalunya;BADALONA;Barcelona;Sant Adrià de Besòs
929199,06;4608113,1;110;09 - Catalunya;BARBERA;Barcelona;Barberà del Vallès
929199,06;4608113,1;25;09 - Catalunya;BARBERA;Barcelona;Barberà del Vallès
910133,4;4589846,99;25;09 - Catalunya;BEGUES;Barcelona;Vallirana
936975,97;4598590,83;110;09 - Catalunya;BESOS;Barcelona;Sant Adrià de Besòs
936975,97;4598590,83;66;09 - Catalunya;BESOS;Barcelona;Sant Adrià de Besòs
936975,97;4598590,83;25;09 - Catalunya;BESOS;Barcelona;Sant Adrià de Besòs
936975,97;4598590,83;11;09 - Catalunya;BESOS;Barcelona;Sant Adrià de Besòs
910253,24;4635685,26;110;09 - Catalunya;CALDERS;Barcelona;Calders
910253,24;4635685,26;25;09 - Catalunya;CALDERS;Barcelona;Calders
970708,47;4623773,35;110;09 - Catalunya;CALELLA;Barcelona;Calella
970708,47;4623773,35;25;09 - Catalunya;CALELLA;Barcelona;Calella
921713,55;4612535,45;110;09 - Catalunya;CANBARBA;Barcelona;Terrassa
921713,55;4612535,45;25;09 - Catalunya;CANBARBA;Barcelona;Terrassa
921713,55;4612535,45;11;09 - Catalunya;CANBARBA;Barcelona;Terrassa
919488,18;4603650,68;110;09 - Catalunya;CANJARDI;Barcelona;Rubí
919488,18;4603650,68;25;09 - Catalunya;CANJARDI;Barcelona;Rubí
937574,7;4605073,46;110;09 - Catalunya;CANRUTI;Barcelona;Badalona
937574,7;4605073,46;25;09 - Catalunya;CANRUTI;Barcelona;Badalona
890435,65;4607736,06;110;09 - Catalunya;CAPELLADES;Barcelona;Torre de Claramunt, La
890435,65;4607736,06;25;09 - Catalunya;CAPELLADES;Barcelona;Torre de Claramunt, La
891103,65;4646545,58;110;09 - Catalunya;CARDONA;Barcelona;Navàs
891103,65;4646545,58;25;09 - Catalunya;CARDONA;Barcelona;Navàs
916566,82;4600236,47;25;09 - Catalunya;CASTELLBIS;Barcelona;Castellbisbal
883917,81;4577324,59;25;09 - Catalunya;CASTELLET;Barcelona;Castellet i la Gornal
933067,06;4641582,55;25;09 - Catalunya;CENTELLES;Barcelona;Centelles
901298,43;4680501,75;110;09 - Catalunya;CERCS;Barcelona;Cercs
901298,43;4680501,75;25;09 - Catalunya;CERCS;Barcelona;Cercs
929957,91;4589598,99;25;09 - Catalunya;CERDA;Barcelona;Barcelona
927129,66;4607255,9;110;09 - Catalunya;CERDANYOLA;Barcelona;Cerdanyola del Vallès
927129,66;4607255,9;25;09 - Catalunya;CERDANYOLA;Barcelona;Cerdanyola del Vallès
917090,43;4595931,51;25;09 - Catalunya;CERVELLO;Barcelona;Cervelló
925794,88;4604394,12;25;09 - Catalunya;CODONYERS;Barcelona;Cerdanyola del Vallès
927025,21;4593130,55;110;09 - Catalunya;COLLBLANC;Barcelona;Hospitalet de Llobregat, L`
927025,21;4593130,55;25;09 - Catalunya;COLLBLANC;Barcelona;Hospitalet de Llobregat, L`
927025,21;4593130,55;11;09 - Catalunya;COLLBLANC;Barcelona;Hospitalet de Llobregat, L`
900017,79;4630722,65;110;09 - Catalunya;CONGOST;Barcelona;Manresa
900017,79;4630722,65;25;09 - Catalunya;CONGOST;Barcelona;Manresa
914009,11;4583184,62;66;09 - Catalunya;ECOGARRAF;Barcelona;Gavà
917426,82;4615415,87;110;09 - Catalunya;EGARA;Barcelona;Terrassa
917426,82;4615415,87;25;09 - Catalunya;EGARA;Barcelona;Terrassa
932117,51;4597064,37;25;09 - Catalunya;EIXAMPLE;Barcelona;Barcelona
932117,51;4597064,37;11;09 - Catalunya;EIXAMPLE;Barcelona;Barcelona
928120,97;4594022,41;25;09 - Catalunya;FACULTATS;Barcelona;Barcelona
890550,08;4572557,45;25;09 - Catalunya;FOIX;Barcelona;Cubelles
939940,49;4623589,69;25;09 - Catalunya;FRANQUESES;Barcelona;Franqueses del Vallès, Les
895479,68;4577865,28;110;09 - Catalunya;GARRAF;Barcelona;Vilanova i la Geltrú
939347,89;4603461,65;25;09 - Catalunya;GUIXERES;Barcelona;Badalona
926700,89;4589786,2;110;09 - Catalunya;HOSPITALET;Barcelona;Hospitalet de Llobregat, L`
926700,89;4589786,2;25;09 - Catalunya;HOSPITALET;Barcelona;Hospitalet de Llobregat, L`
930657,74;4592938,73;110;09 - Catalunya;HOSTAFRANC;Barcelona;Barcelona
930657,74;4592938,73;25;09 - Catalunya;HOSTAFRANC;Barcelona;Barcelona
930657,74;4592938,73;11;09 - Catalunya;HOSTAFRANC;Barcelona;Barcelona
952512,37;4611551,62;110;09 - Catalunya;ILURO;Barcelona;Mataró
952512,37;4611551,62;25;09 - Catalunya;ILURO;Barcelona;Mataró
876373,82;4630713,12;110;09 - Catalunya;LAFORTESA;Barcelona;Calonge de Segarra
876373,82;4630713,12;25;09 - Catalunya;LAFORTESA;Barcelona;Calonge de Segarra
895330,73;4574889,37;110;09 - Catalunya;LAGELTRU;Barcelona;Vilanova i la Geltrú
895330,73;4574889,37;25;09 - Catalunya;LAGELTRU;Barcelona;Vilanova i la Geltrú
895330,73;4574889,37;11;09 - Catalunya;LAGELTRU;Barcelona;Vilanova i la Geltrú
929638,19;4594516,39;110;09 - Catalunya;LESCORTS;Barcelona;Barcelona
929638,19;4594516,39;11;09 - Catalunya;LESCORTS;Barcelona;Barcelona
947429,7;4622751,74;132;09 - Catalunya;LLINARS;Barcelona;Cardedeu
947429,7;4622751,74;25;09 - Catalunya;LLINARS;Barcelona;Cardedeu
927079,12;4588647,96;110;09 - Catalunya;LLOBREGAT;Barcelona;Barcelona
927079,12;4588647,96;25;09 - Catalunya;LLOBREGAT;Barcelona;Barcelona
920998,66;4612702,12;110;09 - Catalunya;M.FIGUERES;Barcelona;Terrassa
920998,66;4612702,12;25;09 - Catalunya;M.FIGUERES;Barcelona;Terrassa
902510,08;4631396,58;110;09 - Catalunya;MANRESA;Barcelona;Manresa
902510,08;4631396,58;25;09 - Catalunya;MANRESA;Barcelona;Manresa
932957,35;4598001,57;25;09 - Catalunya;MARAGALL;Barcelona;Barcelona
932957,35;4598001,57;11;09 - Catalunya;MARAGALL;Barcelona;Barcelona
909781,95;4603234,99;110;09 - Catalunya;MARTORELL;Barcelona;Martorell
909781,95;4603234,99;25;09 - Catalunya;MARTORELL;Barcelona;Martorell
932587,08;4593208,32;110;09 - Catalunya;MATA;Barcelona;Barcelona
932587,08;4593208,32;25;09 - Catalunya;MATA;Barcelona;Barcelona
932587,08;4593208,32;11;09 - Catalunya;MATA;Barcelona;Barcelona
954888,41;4614212,65;110;09 - Catalunya;MATARO;Barcelona;Mataró
954888,41;4614212,65;25;09 - Catalunya;MATARO;Barcelona;Mataró
954888,41;4614212,65;11;09 - Catalunya;MATARO;Barcelona;Mataró
908334,22;4606697,06;110;09 - Catalunya;MERCADONA;Barcelona;Abrera
937135,46;4611577,09;110;09 - Catalunya;MOGENT;Barcelona;Martorelles
937135,46;4611577,09;25;09 - Catalunya;MOGENT;Barcelona;Martorelles
893107,32;4586100,53;110;09 - Catalunya;MOJA;Barcelona;Olèrdola
893107,32;4586100,53;25;09 - Catalunya;MOJA;Barcelona;Olèrdola
932827,72;4671254,54;45;09 - Catalunya;MOLI;Barcelona;Orís
932827,72;4671254,54;25;09 - Catalunya;MOLI;Barcelona;Orís
904180,01;4618850,15;110;09 - Catalunya;MONISTROL;Barcelona;Monistrol de Montserrat
904180,01;4618850,15;25;09 - Catalunya;MONISTROL;Barcelona;Monistrol de Montserrat
938290,61;4613353,43;132;09 - Catalunya;MONTMELO;Barcelona;Montmeló
938290,61;4613353,43;25;09 - Catalunya;MONTMELO;Barcelona;Montmeló
929279,11;4589813,23;25;09 - Catalunya;MOTORS;Barcelona;Barcelona
935226,49;4655954,9;110;09 - Catalunya;OSONA;Barcelona;Vic
935226,49;4655954,9;25;09 - Catalunya;OSONA;Barcelona;Vic
932441,1;4614807,34;25;09 - Catalunya;PALAU;Barcelona;Palau-solità i Plegamans
893839,47;4589920,79;25;09 - Catalunya;PENEDES;Barcelona;Vilafranca del Penedès
929399,8;4598394,88;110;09 - Catalunya;PENITENTS;Barcelona;Barcelona
929399,8;4598394,88;11;09 - Catalunya;PENITENTS;Barcelona;Barcelona
903011,54;4608106,52;110;09 - Catalunya;PIEROLA;Barcelona;Hostalets de Pierola, Els
903011,54;4608106,52;25;09 - Catalunya;PIEROLA;Barcelona;Hostalets de Pierola, Els
929244,37;4586898,98;110;09 - Catalunya;PRAT;Barcelona;Prat de Llobregat, El
929244,37;4586898,98;25;09 - Catalunya;PRAT;Barcelona;Prat de Llobregat, El
931481,52;4612618,8;110;09 - Catalunya;R.CALDES;Barcelona;Polinyà
931481,52;4612618,8;25;09 - Catalunya;R.CALDES;Barcelona;Polinyà
943507,57;4617667,42;132;09 - Catalunya;ROCA;Barcelona;Roca del Vallès, La
943507,57;4617667,42;25;09 - Catalunya;ROCA;Barcelona;Roca del Vallès, La
895674,84;4577601,9;110;09 - Catalunya;ROURELL;Barcelona;Vilanova i la Geltrú
918379,31;4603442,73;66;09 - Catalunya;RUBI;Barcelona;Rubí
918379,31;4603442,73;25;09 - Catalunya;RUBI;Barcelona;Rubí
933567,06;4601337,95;110;09 - Catalunya;S.ANDREU;Barcelona;Barcelona
933567,06;4601337,95;25;09 - Catalunya;S.ANDREU;Barcelona;Barcelona
933567,06;4601337,95;11;09 - Catalunya;S.ANDREU;Barcelona;Barcelona
921844,47;4588326,94;110;09 - Catalunya;S.BOI;Barcelona;Sant Boi de Llobregat
921844,47;4588326,94;25;09 - Catalunya;S.BOI;Barcelona;Sant Boi de Llobregat
922924,76;4597364,04;25;09 - Catalunya;S.C.OLORDE;Barcelona;Barcelona
933277,44;4662491,29;132;09 - Catalunya;S.CECILIA;Barcelona;Santa Cecília de Voltregà
933277,44;4662491,29;25;09 - Catalunya;S.CECILIA;Barcelona;Santa Cecília de Voltregà
955240,27;4631677,78;110;09 - Catalunya;S.CELONI;Barcelona;Sant Celoni
955240,27;4631677,78;25;09 - Catalunya;S.CELONI;Barcelona;Sant Celoni
933612,38;4602859,12;132;09 - Catalunya;S.COLOMA;Barcelona;Santa Coloma de Gramenet
933612,38;4602859,12;66;09 - Catalunya;S.COLOMA;Barcelona;Santa Coloma de Gramenet
933612,38;4602859,12;25;09 - Catalunya;S.COLOMA;Barcelona;Santa Coloma de Gramenet
923849,02;4605269,4;25;09 - Catalunya;S.CUGAT;Barcelona;Sant Cugat del Vallès
921014,42;4594952,03;66;09 - Catalunya;S.FELIU;Barcelona;Sant Feliu de Llobregat
921014,42;4594952,03;25;09 - Catalunya;S.FELIU;Barcelona;Sant Feliu de Llobregat
935519,49;4608743,04;110;09 - Catalunya;S.FOST;Barcelona;Sant Fost de Campsentelles
935519,49;4608743,04;25;09 - Catalunya;S.FOST;Barcelona;Sant Fost de Campsentelles
923790,66;4591544,21;110;09 - Catalunya;S.JOAN.DES;Barcelona;Sant Joan Despí
923790,66;4591544,21;25;09 - Catalunya;S.JOAN.DES;Barcelona;Sant Joan Despí
923790,66;4591544,21;11;09 - Catalunya;S.JOAN.DES;Barcelona;Sant Joan Despí
924720,61;4594763,4;66;09 - Catalunya;S.JUST;Barcelona;Sant Just Desvern
924720,61;4594763,4;25;09 - Catalunya;S.JUST;Barcelona;Sant Just Desvern
883470,8;4610560,3;110;09 - Catalunya;S.MARGARID;Barcelona;Santa Margarida de Montbui
883470,8;4610560,3;25;09 - Catalunya;S.MARGARID;Barcelona;Santa Margarida de Montbui
934513,04;4599242,83;66;09 - Catalunya;S.MARTI;Barcelona;Barcelona
934513,04;4599242,83;25;09 - Catalunya;S.MARTI;Barcelona;Barcelona
934513,04;4599242,83;11;09 - Catalunya;S.MARTI;Barcelona;Barcelona
945212,35;4609901,35;110;09 - Catalunya;S.MATEU;Barcelona;Premià de Dalt
945212,35;4609901,35;25;09 - Catalunya;S.MATEU;Barcelona;Premià de Dalt
897895,86;4578509,09;110;09 - Catalunya;S.PERE.RIB;Barcelona;Sant Pere de Ribes
897895,86;4578509,09;25;09 - Catalunya;S.PERE.RIB;Barcelona;Sant Pere de Ribes
974468,21;4626482,21;110;09 - Catalunya;S.SUSANNA;Barcelona;Santa Susanna
974468,21;4626482,21;25;09 - Catalunya;S.SUSANNA;Barcelona;Santa Susanna
925354,75;4613818,09;110;09 - Catalunya;SABADELL;Barcelona;Sabadell
925354,75;4613818,09;25;09 - Catalunya;SABADELL;Barcelona;Sabadell
925354,75;4613818,09;11;09 - Catalunya;SABADELL;Barcelona;Sabadell
905780,38;4641262,68;110;09 - Catalunya;SALLENT;Barcelona;Sallent
905780,38;4641262,68;25;09 - Catalunya;SALLENT;Barcelona;Sallent
928505,75;4592343,8;110;09 - Catalunya;SANTS;Barcelona;Hospitalet de Llobregat, L`
928505,75;4592343,8;25;09 - Catalunya;SANTS;Barcelona;Hospitalet de Llobregat, L`
928505,75;4592343,8;11;09 - Catalunya;SANTS;Barcelona;Hospitalet de Llobregat, L`
948706,4;4660386,41;110;09 - Catalunya;SAU;Barcelona;Vilanova de Sau
948706,4;4660386,41;25;09 - Catalunya;SAU;Barcelona;Vilanova de Sau
925913,59;4620165,52;25;09 - Catalunya;SENTMENAT;Barcelona;Sentmenat
910141,69;4605653,58;110;09 - Catalunya;SEO;Barcelona;Martorell
902910,89;4597407,52;25;09 - Catalunya;SUBIRATS;Barcelona;Subirats
895371,14;4641863,13;110;09 - Catalunya;SURIA;Barcelona;Súria
934118,48;4596563,01;25;09 - Catalunya;TANGER;Barcelona;Barcelona
934118,48;4596563,01;11;09 - Catalunya;TANGER;Barcelona;Barcelona
918687,64;4615782,3;110;09 - Catalunya;TERRASSA;Barcelona;Terrassa
918687,64;4615782,3;25;09 - Catalunya;TERRASSA;Barcelona;Terrassa
918687,64;4615782,3;11;09 - Catalunya;TERRASSA;Barcelona;Terrassa
976988,51;4632613,74;110;09 - Catalunya;TORDERA;Barcelona;Tordera
976988,51;4632613,74;25;09 - Catalunya;TORDERA;Barcelona;Tordera
933512,83;4601557,55;25;09 - Catalunya;TRINITAT;Barcelona;Barcelona
930378,41;4594641,21;11;09 - Catalunya;URGELL;Barcelona;Barcelona
907707,56;4577895,59;66;09 - Catalunya;VALLCARCA;Barcelona;Sitges
907707,56;4577895,59;25;09 - Catalunya;VALLCARCA;Barcelona;Sitges
